a,2267,335,u,g,q,v,75,f,f,0,f,s,160,0,negative
b,34,5085,y,p,i,bb,1085,f,f,0,t,g,480,0,negative
a,695,6,u,g,ff,ff,0,f,f,0,f,s,0,0,negative
a,4033,8125,y,p,k,v,165,f,t,2,f,g,?,18,negative
a,1958,665,y,p,c,v,1,f,t,1,f,g,2000,2,negative
b,16,3125,u,g,w,v,85,f,t,1,f,g,0,6,negative
b,1708,25,u,g,q,v,335,f,t,4,f,g,160,8,negative
b,3125,2835,u,g,ff,ff,0,f,t,5,f,g,176,146,negative
b,2517,3,u,g,c,v,125,f,t,1,f,g,0,22,negative
a,2267,79,u,g,i,v,85,f,f,0,f,g,144,0,negative
b,4058,15,u,g,i,bb,0,f,f,0,f,s,300,0,negative
b,2225,46,u,g,k,v,125,f,f,0,t,g,280,55,negative
a,2225,125,y,p,ff,ff,325,f,f,0,f,g,280,0,negative
b,225,125,y,p,k,v,125,f,f,0,f,g,200,70,negative
b,2358,179,u,g,c,v,54,f,f,0,t,g,136,1,negative
b,3842,705,u,g,c,v,375,f,t,2,f,g,225,500,negative
a,2658,254,y,p,ff,ff,0,f,f,0,t,g,180,60,negative
b,35,25,u,g,i,v,1,f,f,0,t,g,210,0,negative
b,2042,1085,u,g,q,v,15,f,f,0,f,g,108,7,negative
b,2942,125,u,g,w,v,175,f,f,0,f,g,200,0,negative
b,2617,835,u,g,cc,v,1165,f,f,0,f,g,100,0,negative
b,3367,2165,u,g,c,v,15,f,f,0,f,p,120,0,negative
b,2458,125,u,g,c,v,25,f,f,0,f,g,110,0,negative
a,2767,204,u,g,w,v,25,f,f,0,t,g,180,50,negative
b,375,835,u,g,e,v,4,f,f,0,f,g,120,5,negative
b,4917,229,u,g,ff,ff,29,f,f,0,f,g,200,3,negative
b,3358,335,y,p,cc,v,85,f,f,0,f,g,180,0,negative
b,5183,3,y,p,ff,ff,15,f,f,0,f,g,180,4,negative
b,2292,3165,y,p,c,v,165,f,f,0,f,g,160,1058,negative
b,2183,154,u,g,k,v,85,f,f,0,t,g,356,0,negative
b,2525,1,u,g,aa,v,5,f,f,0,f,g,200,0,negative
b,5858,271,u,g,c,v,2415,f,f,0,t,g,320,0,negative
b,19,0,y,p,ff,ff,0,f,t,4,f,g,45,1,negative
b,1958,585,u,g,ff,ff,0,f,t,3,f,g,350,769,negative
a,5333,165,u,g,ff,ff,0,f,f,0,t,s,62,27,negative
a,2717,125,u,g,ff,ff,0,f,t,1,f,g,92,300,negative
b,2592,875,u,g,k,v,375,f,t,2,t,g,174,3,negative
b,2308,0,u,g,k,v,1,f,t,11,f,s,0,0,negative
b,3958,5,u,g,ff,ff,0,f,t,2,f,g,17,1,negative
b,3058,271,y,p,m,v,125,f,f,0,t,s,80,0,negative
b,1725,3,u,g,k,v,4,f,f,0,t,g,160,40,negative
a,1767,0,y,p,j,ff,0,f,f,0,f,g,86,0,negative
a,?,1125,u,g,ff,ff,0,f,f,0,f,g,?,5200,negative
b,165,125,u,g,c,v,165,f,f,0,f,g,132,0,negative
a,2733,1665,u,g,ff,ff,0,f,f,0,f,g,340,1,negative
b,3125,1125,u,g,ff,ff,0,f,t,1,f,g,96,19,negative
b,20,7,u,g,c,v,5,f,f,0,f,g,0,0,negative
b,?,3,y,p,i,bb,7,f,f,0,f,g,0,1,negative
b,395,1625,u,g,c,v,15,f,f,0,f,g,0,316,negative
b,365,425,u,g,q,v,35,f,f,0,f,g,454,50,negative
?,2975,665,u,g,w,v,25,f,f,0,t,g,300,0,negative
b,5242,15,u,g,d,v,375,f,f,0,t,g,0,350,negative
b,3617,18125,u,g,w,v,85,f,f,0,f,g,320,3552,negative
b,3458,0,?,?,?,?,0,f,f,0,f,p,?,0,negative
b,2967,75,y,p,c,v,4,f,f,0,f,g,240,0,negative
b,3617,55,u,g,i,bb,5,f,f,0,f,g,210,687,negative
b,2567,29,y,p,c,v,15,f,f,0,t,g,160,0,negative
a,245,2415,y,p,c,v,0,f,f,0,f,g,120,0,negative
b,2408,875,u,g,m,v,85,f,t,4,f,g,254,1950,negative
b,2192,5,u,g,c,v,125,f,f,0,f,g,360,0,negative
a,3658,29,u,g,ff,ff,0,f,t,10,f,g,200,18,negative
a,23,1835,u,g,j,j,0,f,t,1,f,g,200,53,negative
a,2758,3,u,g,m,v,279,f,t,1,t,g,280,10,negative
b,3108,3085,u,g,c,v,25,f,t,2,t,g,160,41,negative
a,3042,1375,u,g,w,h,4,f,t,3,f,g,0,33,negative
b,2208,2335,u,g,k,v,75,f,f,0,f,g,180,0,negative
b,1633,4085,u,g,i,h,415,f,f,0,t,g,120,0,negative
a,2192,11665,u,g,k,h,85,f,f,0,f,g,320,5,negative
b,2108,4125,y,p,i,h,4,f,f,0,f,g,140,100,negative
b,1742,65,u,g,i,v,125,f,f,0,f,g,60,100,negative
b,1917,4,y,p,i,v,1,f,f,0,t,g,360,1000,negative
b,2067,415,u,g,c,v,125,f,f,0,f,g,0,44,negative
b,2675,2,u,g,d,v,75,f,f,0,t,g,80,0,negative
b,2358,835,u,g,i,h,85,f,f,0,t,g,220,5,negative
b,3917,25,y,p,i,h,10,f,f,0,t,s,200,0,negative
b,2275,115,u,g,i,v,415,f,f,0,f,g,0,0,negative
?,265,271,y,p,?,?,85,f,f,0,f,s,80,0,negative
a,1692,5,u,g,i,v,165,f,t,6,t,g,240,35,negative
b,235,3165,y,p,k,v,415,f,t,1,t,g,280,80,negative
a,1733,95,u,g,aa,v,175,f,t,10,t,g,0,10,negative
b,2375,415,y,p,c,v,4,f,t,2,f,g,128,6,negative
b,3467,108,u,g,m,v,1165,f,f,0,f,s,28,0,negative
b,7483,19,y,p,ff,ff,4,f,t,2,f,g,0,351,negative
b,2817,125,y,p,k,v,85,f,f,0,f,g,216,2100,negative
b,245,13335,y,p,aa,v,4,f,f,0,t,g,120,475,negative
b,1883,354,y,p,ff,ff,0,f,f,0,t,g,180,1,negative
?,4533,1,u,g,q,v,125,f,f,0,t,g,263,0,negative
a,4725,75,u,g,q,h,275,t,t,1,f,g,333,892,positive
b,2417,875,u,g,q,v,4625,t,t,2,t,g,520,2000,positive
b,3925,95,u,g,m,v,65,t,t,14,f,g,240,4607,positive
a,205,11835,u,g,c,h,6,t,f,0,f,g,340,0,positive
a,1883,4415,y,p,c,h,3,t,f,0,f,g,240,0,positive
b,1917,95,u,g,w,v,15,t,f,0,f,g,120,2206,positive
a,25,875,u,g,x,h,104,t,f,0,t,g,160,5860,positive
b,2017,925,u,g,c,v,1665,t,t,3,t,g,40,28,positive
b,2575,5,u,g,c,v,146,t,t,5,t,g,312,0,positive
b,2042,7,u,g,c,v,1625,t,t,3,f,g,200,1391,positive
b,?,4,u,g,x,v,5,t,t,3,t,g,290,2279,positive
b,39,5,u,g,cc,v,35,t,t,10,t,g,0,0,positive
a,6408,165,u,g,ff,ff,0,t,t,1,f,g,232,100,positive
b,2825,5125,u,g,x,v,475,t,t,2,f,g,420,7,positive
a,2875,375,u,g,c,v,1085,t,t,1,t,g,371,0,positive
b,3133,195,u,g,c,v,7,t,t,16,f,g,0,5000,positive
a,1892,9,u,g,aa,v,75,t,t,2,f,g,88,591,positive
a,2475,3,u,g,q,h,1835,t,t,19,f,g,0,500,positive
a,3067,12,u,g,c,v,2,t,t,1,f,g,220,19,positive
b,21,479,y,p,w,v,225,t,t,1,t,g,80,300,positive
b,1375,4,y,p,w,v,175,t,t,2,t,g,120,1000,positive
a,46,4,u,g,j,j,0,t,f,0,f,g,100,960,positive
a,4433,0,u,g,c,v,25,t,f,0,f,g,0,0,positive
b,2025,996,u,g,e,dd,0,t,f,0,f,g,0,0,positive
b,2267,254,y,p,c,h,2585,t,f,0,f,g,0,0,positive
b,?,105,u,g,x,v,65,t,f,0,f,g,0,0,positive
a,6092,5,u,g,aa,v,4,t,t,4,f,g,0,99,positive
b,1608,75,u,g,c,v,175,t,t,5,t,g,352,690,positive
a,2817,375,u,g,q,v,585,t,t,4,f,g,80,0,positive
b,3917,171,u,g,x,v,125,t,t,5,t,g,480,0,positive
?,2042,75,u,g,k,v,15,t,t,1,f,g,160,234,positive
a,30,529,u,g,e,dd,225,t,t,5,t,g,99,500,positive
b,2283,3,u,g,m,v,129,t,t,1,f,g,260,800,positive
a,225,85,u,g,q,v,175,t,t,10,f,g,80,990,negative
a,2858,1665,u,g,q,v,2415,t,f,0,t,g,440,0,negative
b,4517,15,u,g,c,v,25,t,f,0,t,g,140,0,negative
b,4158,175,u,g,k,v,21,t,f,0,f,g,160,0,negative
a,5708,335,u,g,i,bb,1,t,f,0,t,g,252,2197,negative
a,5575,708,u,g,k,h,675,t,t,3,t,g,100,50,negative
b,4325,2521,u,g,q,h,21,t,t,1,f,g,760,90,negative
a,2533,2085,u,g,c,h,275,t,f,0,t,g,360,1,negative
a,2458,67,u,g,aa,h,175,t,f,0,f,g,400,0,negative
b,4317,225,u,g,i,bb,75,t,f,0,f,g,560,0,negative
b,4092,835,u,g,ff,ff,0,t,f,0,f,g,130,1,negative
b,3183,25,u,g,aa,v,75,t,f,0,t,g,523,0,negative
a,3392,1585,y,p,ff,ff,0,t,f,0,f,g,320,0,negative
a,2492,125,u,g,ff,ff,0,t,f,0,f,g,80,0,negative
b,3525,3165,u,g,x,h,375,t,f,0,t,g,680,0,negative
b,3425,175,u,g,w,bb,25,t,f,0,t,g,163,0,negative
b,8025,55,u,g,?,?,54,t,f,0,f,g,0,340,negative
b,1942,15,y,p,cc,v,2,t,f,0,t,g,100,20,negative
b,4275,3,u,g,i,bb,1,t,f,0,f,g,0,200,negative
b,1967,10,y,p,k,h,835,t,f,0,t,g,140,0,negative
b,3633,379,u,g,w,v,1165,t,f,0,t,g,200,0,negative
b,3008,104,y,p,i,bb,5,t,t,10,t,g,132,28,negative
b,4425,11,y,p,d,v,15,t,f,0,f,s,0,0,negative
b,2358,46,y,p,w,v,2625,t,t,6,t,g,208,347,negative
b,2392,15,u,g,d,h,1875,t,t,6,f,g,200,327,positive
b,3317,1,u,g,x,v,75,t,t,7,t,g,340,4071,positive
b,4833,12,u,g,m,v,16,t,f,0,f,s,110,0,positive
b,7675,2229,u,g,e,z,1275,t,t,1,t,g,0,109,positive
b,5133,10,u,g,i,bb,0,t,t,11,f,g,0,1249,positive
b,3475,15,u,g,r,n,5375,t,t,9,t,g,0,134,positive
b,3858,3335,u,g,w,v,4,t,t,14,f,g,383,1344,positive
a,2242,1125,y,p,x,h,75,t,t,4,f,g,0,321,positive
b,4192,42,u,g,c,h,21,t,t,6,f,g,220,948,positive
b,2958,45,u,g,w,v,75,t,t,2,t,g,330,0,positive
a,3217,146,u,g,w,v,1085,t,t,16,f,g,120,2079,positive
b,5142,4,u,g,x,h,4,t,f,0,f,g,0,3000,positive
a,2283,229,u,g,q,h,229,t,t,7,t,g,140,2384,positive
a,25,1233,u,g,cc,h,35,t,t,6,f,g,400,458,positive
b,2675,1125,u,g,x,h,125,t,f,0,f,g,0,5298,positive
b,2333,15,u,g,c,h,1415,t,f,0,f,g,422,200,positive
b,2442,12335,u,g,q,h,1585,t,f,0,t,g,120,0,positive
b,4217,504,u,g,q,h,1275,t,f,0,t,g,92,0,positive
a,2083,3,u,g,aa,v,4,t,f,0,f,g,100,0,positive
b,2308,115,u,g,w,h,2125,t,t,11,t,g,290,284,positive
a,2517,2875,u,g,x,h,875,t,f,0,f,g,360,0,positive
b,4308,375,y,p,c,v,375,t,t,8,t,g,300,162,positive
a,3575,915,u,g,aa,v,75,t,t,4,f,g,0,1583,positive
b,595,275,u,g,w,v,175,t,t,5,t,g,60,58,positive
b,21,3,y,p,d,v,1085,t,t,8,t,g,160,1,positive
b,2192,54,y,p,x,v,4,t,t,1,t,g,840,59,positive
a,6517,14,u,g,ff,ff,0,t,t,11,t,g,0,1400,positive
a,2033,10,u,g,c,h,1,t,t,4,f,g,50,1465,positive
b,3225,165,y,p,c,h,325,t,t,1,t,g,432,8000,positive
b,3017,5,u,g,c,v,175,t,t,11,f,g,32,540,positive
b,2517,6,u,g,c,v,1,t,t,3,f,g,0,0,positive
b,3917,1625,u,g,c,v,15,t,t,10,f,g,186,4700,positive
b,3908,6,u,g,m,v,129,t,t,5,t,g,108,1097,positive
b,3167,83,u,g,x,v,1335,t,t,8,t,g,303,3290,positive
b,41,4,u,g,e,v,4,f,t,1,f,s,560,0,positive
b,485,425,u,g,m,v,125,t,f,0,t,g,225,0,positive
b,3267,9,y,p,w,h,525,t,f,0,t,g,154,0,positive
a,2808,15,y,p,e,z,0,t,f,0,f,g,0,13212,positive
b,7342,1775,u,g,ff,ff,0,t,f,0,t,g,0,0,positive
b,6408,20,u,g,x,h,175,t,t,9,t,g,0,1000,positive
b,5158,15,u,g,c,v,85,t,t,9,f,g,0,0,positive
b,2667,175,y,p,c,v,1,t,t,5,t,g,160,5777,positive
b,2533,58,u,g,c,v,29,t,t,7,t,g,96,5124,positive
b,3017,65,u,g,cc,v,3125,t,t,8,f,g,330,1200,positive
b,27,75,u,g,c,h,425,t,t,3,t,g,312,150,positive
b,2317,0,?,?,?,?,0,f,f,0,f,p,?,0,positive
b,3417,525,u,g,w,v,85,f,f,0,t,g,290,6,positive
b,3867,21,u,g,k,v,85,t,f,0,t,g,280,0,positive
b,2575,75,u,g,c,bb,25,t,f,0,f,g,349,23,positive
a,4608,3,u,g,c,v,2375,t,t,8,t,g,396,4159,positive
a,215,6,u,g,aa,v,25,t,t,3,f,g,80,918,positive
?,2008,125,u,g,q,v,1,f,t,1,f,g,240,768,positive
b,205,2415,u,g,c,v,2,t,t,11,t,g,200,3000,positive
a,295,46,u,g,k,v,54,t,t,4,f,g,380,500,positive
?,4225,175,y,p,?,?,0,f,f,0,t,g,150,1,negative
b,2983,125,y,p,k,v,25,f,f,0,f,g,224,0,negative
b,2008,25,u,g,q,v,125,f,f,0,f,g,200,0,negative
b,2342,585,u,g,c,h,85,t,f,0,f,g,180,0,negative
a,2958,175,y,p,k,v,125,f,f,0,t,g,280,0,negative
b,1617,4,u,g,c,v,4,f,f,0,f,g,0,0,positive
b,3233,35,u,g,k,v,5,f,f,0,t,g,232,0,negative
b,?,4,y,p,d,v,425,f,f,0,t,g,460,0,negative
b,4783,4165,u,g,x,bb,85,f,f,0,t,g,520,0,negative
b,20,125,y,p,k,v,125,f,f,0,f,g,140,4,negative
b,2758,325,y,p,q,h,5085,f,t,2,t,g,369,1,negative
b,22,79,u,g,w,v,29,f,t,1,f,g,420,283,negative
b,1933,10915,u,g,c,bb,585,f,t,2,t,g,200,7,negative
a,3833,4415,u,g,c,v,125,f,f,0,f,g,160,0,negative
b,2942,125,u,g,c,h,25,f,t,2,t,g,400,108,negative
b,2267,75,u,g,i,v,1585,f,t,1,t,g,400,9,negative
b,3225,14,y,p,ff,ff,0,f,t,2,f,g,160,1,negative
b,2958,475,u,g,m,v,2,f,t,1,t,g,460,68,negative
b,1842,10415,y,p,aa,v,125,t,f,0,f,g,120,375,negative
b,2217,225,u,g,i,v,125,f,f,0,f,g,160,10,negative
b,2267,165,u,g,c,j,225,f,f,0,t,s,0,0,positive
a,2558,0,?,?,?,?,0,f,f,0,f,p,?,0,positive
b,1883,0,u,g,q,v,665,f,f,0,f,g,160,1,negative
b,2158,79,y,p,cc,v,665,f,f,0,f,g,160,0,negative
b,2375,12,u,g,c,v,2085,f,f,0,f,s,80,0,negative
b,22,7835,y,p,i,bb,165,f,f,0,t,g,?,0,negative
b,3608,254,u,g,ff,ff,0,f,f,0,f,g,0,1000,negative
b,2925,13,u,g,d,h,5,f,f,0,f,g,228,0,negative
a,1958,665,u,g,w,v,1665,f,f,0,f,g,220,5,negative
a,2292,125,u,g,q,v,25,f,f,0,t,g,120,809,negative
a,2725,29,u,g,m,h,125,f,t,1,t,g,272,108,negative
a,3875,15,u,g,ff,ff,0,f,f,0,f,g,76,0,negative
b,3242,2165,y,p,k,ff,0,f,f,0,f,g,120,0,negative
a,2375,71,u,g,w,v,25,f,t,1,t,g,240,4,negative
b,1817,246,u,g,c,n,96,f,t,2,t,g,160,587,negative
b,4092,5,y,p,m,v,5,f,f,0,t,g,130,0,negative
b,195,9585,u,g,aa,v,79,f,f,0,f,g,80,350,negative
b,2858,3625,u,g,aa,v,25,f,f,0,t,g,100,0,negative
b,3558,75,u,g,k,v,15,f,f,0,t,g,231,0,negative
b,3417,275,u,g,i,bb,25,f,f,0,t,g,232,200,negative
?,3317,225,y,p,cc,v,35,f,f,0,t,g,200,141,negative
b,3158,75,y,p,aa,v,35,f,f,0,t,g,320,0,negative
a,525,7,u,g,aa,h,3,f,f,0,f,g,0,0,negative
b,3617,42,y,p,w,v,29,f,f,0,t,g,309,2,negative
b,3733,2665,u,g,cc,v,165,f,f,0,t,g,0,501,negative
a,2083,85,u,g,c,v,165,f,f,0,f,g,0,351,negative
b,2408,9,u,g,aa,v,25,f,f,0,t,g,0,0,negative
b,2558,335,u,g,k,h,35,f,f,0,t,g,340,0,negative
a,3517,375,u,g,ff,ff,0,f,t,6,f,g,0,200,negative
b,4808,375,u,g,i,bb,1,f,f,0,f,g,100,2,negative
a,1583,7625,u,g,q,v,125,f,t,1,t,g,0,160,negative
a,225,415,u,g,i,v,335,f,f,0,t,s,144,0,negative
b,215,115,u,g,i,v,5,t,f,0,t,g,100,68,negative
a,2358,83,u,g,q,v,415,f,t,1,t,g,200,11,negative
a,2108,5,y,p,ff,ff,0,f,f,0,f,g,0,0,negative
b,2567,325,u,g,c,h,229,f,t,1,t,g,416,21,negative
a,3892,1665,u,g,aa,v,25,f,f,0,f,g,0,390,negative
a,1575,375,u,g,c,v,1,f,f,0,f,g,120,18,negative
a,2858,375,u,g,c,v,25,f,t,1,t,g,40,154,negative
b,2225,9,u,g,aa,v,85,f,f,0,f,g,0,0,negative
b,2983,35,u,g,c,v,165,f,f,0,f,g,216,0,negative
a,235,15,u,g,w,v,875,f,f,0,t,g,160,0,negative
b,3208,4,y,p,cc,v,15,f,f,0,t,g,120,0,negative
b,3108,15,y,p,w,v,4,f,f,0,f,s,160,0,negative
b,3183,4,y,p,m,v,4,f,f,0,f,g,0,0,negative
a,2175,1175,u,g,c,v,25,f,f,0,t,g,180,0,negative
a,1792,54,u,g,c,v,175,f,t,1,t,g,80,5,negative
b,3033,5,u,g,d,h,85,f,f,0,t,s,252,0,negative
b,5183,204,y,p,ff,ff,15,f,f,0,f,g,120,1,negative
b,4717,5835,u,g,w,v,55,f,f,0,f,g,465,150,negative
b,2583,12835,u,g,cc,v,5,f,f,0,f,g,0,2,negative
a,5025,835,u,g,aa,v,5,f,f,0,t,g,240,117,negative
?,295,2,y,p,e,h,2,f,f,0,f,g,256,17,negative
a,3733,25,u,g,i,h,21,f,f,0,f,g,260,246,negative
a,4158,104,u,g,aa,v,665,f,f,0,f,g,240,237,negative
a,3058,10665,u,g,q,h,85,f,t,12,t,g,129,3,negative
b,1942,725,u,g,m,v,4,f,t,1,f,g,100,1,negative
a,1792,1021,u,g,ff,ff,0,f,f,0,f,g,0,50,negative
a,2008,125,u,g,c,v,0,f,f,0,f,g,0,0,negative
b,195,29,u,g,k,v,29,f,f,0,f,g,280,364,negative
b,2783,1,y,p,d,h,3,f,f,0,f,g,176,537,negative
b,1708,329,u,g,i,v,335,f,f,0,t,g,140,2,negative
b,3642,75,y,p,d,v,585,f,f,0,f,g,240,3,negative
b,4058,329,u,g,m,v,35,f,f,0,t,s,400,0,negative
b,2108,10085,y,p,e,h,125,f,f,0,f,g,260,0,negative
a,2267,75,u,g,c,v,2,f,t,2,t,g,200,394,negative
a,2525,135,y,p,ff,ff,2,f,t,1,t,g,200,1,negative
b,1792,205,u,g,aa,v,4,f,f,0,f,g,280,750,negative
b,35,3375,u,g,c,h,829,f,f,0,t,g,0,0,negative
